query_assembly	subject_assembly	query_seqid	subject_seqid	pctid	ani	fragments_aligned	fragments_total
GCF_006742205.1	GCF_001069375.1	lcl|NZ_AP019721.1_rrna_4	lcl|NZ_JVZR01000047.1_rrna_32	99.94	99.5293	754	808
GCF_006742205.1	GCF_001069245.1	lcl|NZ_AP019721.1_rrna_4	lcl|NZ_JWBN01000135.1_rrna_19	99.94	99.3591	716	808
GCF_006742205.1	GCF_001075015.1	lcl|NZ_AP019721.1_rrna_4	lcl|NZ_JUTX01000149.1_rrna_13	99.94	99.4618	721	808
GCF_006742205.1	GCF_003956775.1	lcl|NZ_AP019721.1_rrna_4	lcl|NZ_MLXG01000062.1_rrna_44	99.94	96.8825	689	808
GCF_006742205.1	GCF_003979795.1	lcl|NZ_AP019721.1_rrna_4	lcl|NZ_LUBQ01000097.1_rrna_56	99.94	96.8463	696	808
GCF_006742205.1	GCF_900458585.1	lcl|NZ_AP019721.1_rrna_4	lcl|NZ_UHDD01000001.1_rrna_15	99.94	99.4467	776	808
GCF_006742205.1	GCF_001068995.1	lcl|NZ_AP019721.1_rrna_4	lcl|NZ_JVVI01000105.1_rrna_34	99.94	99.4826	732	808
GCF_006742205.1	GCF_000276445.1	lcl|NZ_AP019721.1_rrna_4	lcl|NZ_AKGN01000053.1_rrna_87	99.94	96.9145	745	808
GCF_006742205.1	GCF_003384245.1	lcl|NZ_AP019721.1_rrna_4	lcl|NZ_NXAV01000004.1_rrna_31	99.94	99.4513	743	808
GCF_006742205.1	GCF_007667525.1	lcl|NZ_AP019721.1_rrna_4	lcl|NZ_VDRG01000043.1_rrna_42	99.94	99.5104	749	808
GCF_006742205.1	GCF_016406225.1	lcl|NZ_AP019721.1_rrna_4	lcl|NZ_CP066303.1_rrna_5	99.94	99.5219	711	808
GCF_006742205.1	GCF_003956805.1	lcl|NZ_AP019721.1_rrna_4	lcl|NZ_MLXB01000016.1_rrna_5	99.94	96.9359	726	808
GCF_006742205.1	GCF_021367675.1	lcl|NZ_AP019721.1_rrna_4	lcl|NZ_JAHCOA010000023.1_rrna_69	99.94	99.374	758	808
GCF_006742205.1	GCF_007672915.1	lcl|NZ_AP019721.1_rrna_4	lcl|NZ_VDTM01000035.1_rrna_48	99.94	96.975	743	808
GCF_006742205.1	GCF_000966705.1	lcl|NZ_AP019721.1_rrna_4	lcl|NZ_JZUK01000049.1_rrna_73	99.94	99.4501	762	808
GCF_006742205.1	GCF_002085695.1	lcl|NZ_AP019721.1_rrna_4	lcl|NZ_CP020463.1_rrna_67	99.94	99.3805	779	808
GCF_006742205.1	GCF_000751035.1	lcl|NZ_AP019721.1_rrna_4	lcl|NZ_HG813242.1_rrna_70	99.94	99.4678	775	808
GCF_006742205.1	GCF_009769125.1	lcl|NZ_AP019721.1_rrna_4	lcl|NZ_CP043847.1_rrna_54	99.94	98.1275	770	808
GCF_006742205.1	GCF_000276245.1	lcl|NZ_AP019721.1_rrna_4	lcl|NZ_AKGX01000061.1_rrna_89	99.94	96.9402	745	808
GCF_006742205.1	GCF_001659515.1	lcl|NZ_AP019721.1_rrna_4	lcl|NZ_LYWH01000015.1_rrna_50	99.94	99.4407	723	808
GCF_006742205.1	GCF_003856395.1	lcl|NZ_AP019721.1_rrna_4	lcl|NZ_CP034111.1_rrna_11	99.94	99.1837	777	808
GCF_006742205.1	GCF_009769125.1	lcl|NZ_AP019721.1_rrna_4	lcl|NZ_CP043847.1_rrna_18	99.94	98.1275	770	808
GCF_006742205.1	GCF_000703025.1	lcl|NZ_AP019721.1_rrna_4	lcl|NZ_JNLI01000004.1_rrna_6	99.94	99.4922	790	808
GCF_006742205.1	GCF_001074955.1	lcl|NZ_AP019721.1_rrna_4	lcl|NZ_JUUA01000062.1_rrna_18	99.94	99.3855	733	808
GCF_006742205.1	GCF_014334295.1	lcl|NZ_AP019721.1_rrna_4	lcl|NZ_CP060528.1_rrna_82	99.94	98.4416	771	808
GCF_006742205.1	GCF_001075315.1	lcl|NZ_AP019721.1_rrna_4	lcl|NZ_JUNT01000092.1_rrna_11	99.94	99.4561	714	808
GCF_006742205.1	GCF_011038575.1	lcl|NZ_AP019721.1_rrna_4	lcl|NZ_CP035643.1_rrna_80	99.94	99.1842	770	808
GCF_006742205.1	GCF_009896915.1	lcl|NZ_AP019721.1_rrna_4	lcl|NZ_SHEH01000058.1_rrna_63	99.94	99.2971	747	808
GCF_006742205.1	GCF_006094375.1	lcl|NZ_AP019721.1_rrna_4	lcl|NZ_CP035288.1_rrna_70	99.94	99.9929	805	808
GCF_006742205.1	GCF_001070075.1	lcl|NZ_AP019721.1_rrna_4	lcl|NZ_JWEH01000023.1_rrna_1	99.94	99.419	741	808
GCF_006742205.1	GCF_021496035.1	lcl|NZ_AP019721.1_rrna_4	lcl|NZ_CP090915.1_rrna_15	99.94	99.4412	776	808
GCF_006742205.1	GCF_910591385.1	lcl|NZ_AP019721.1_rrna_4	lcl|NZ_CAJUXH010000340.1_rrna_70	99.94	96.6901	540	808
GCF_006742205.1	GCF_001469325.1	lcl|NZ_AP019721.1_rrna_4	lcl|NZ_LNUN01000050.1_rrna_33	99.94	99.4657	746	808
GCF_006742205.1	GCF_014334295.1	lcl|NZ_AP019721.1_rrna_4	lcl|NZ_CP060528.1_rrna_4	99.94	98.4416	771	808
GCF_006742205.1	GCF_001073515.1	lcl|NZ_AP019721.1_rrna_4	lcl|NZ_JVAS01000022.1_rrna_32	99.94	99.4615	741	808
GCF_006742205.1	GCF_008922205.1	lcl|NZ_AP019721.1_rrna_4	lcl|NZ_WBPY01000035.1_rrna_67	99.94	99.4767	758	808
GCF_006742205.1	GCF_011307015.1	lcl|NZ_AP019721.1_rrna_4	lcl|NZ_CP043784.1_rrna_9	99.94	97.0199	760	808
GCF_006742205.1	GCF_003035325.1	lcl|NZ_AP019721.1_rrna_4	lcl|NZ_PYZA01000038.1_rrna_73	99.94	99.5163	755	808
GCF_006742205.1	GCF_001072795.1	lcl|NZ_AP019721.1_rrna_4	lcl|NZ_JVIJ01000040.1_rrna_42	99.94	99.3916	749	808
GCF_006742205.1	GCF_001070315.1	lcl|NZ_AP019721.1_rrna_4	lcl|NZ_JWBO01000087.1_rrna_29	99.94	99.3955	743	808
GCF_006742205.1	GCF_003957035.1	lcl|NZ_AP019721.1_rrna_4	lcl|NZ_MLXM01000030.1_rrna_27	99.94	96.8694	732	808
GCF_006742205.1	GCF_008728125.1	lcl|NZ_AP019721.1_rrna_4	lcl|NZ_VYYY01000315.1_rrna_48	99.94	96.7104	588	808
GCF_006742205.1	GCF_001073535.1	lcl|NZ_AP019721.1_rrna_4	lcl|NZ_JVAK01000053.1_rrna_25	99.94	99.4435	743	808
GCF_006742205.1	GCF_000276065.1	lcl|NZ_AP019721.1_rrna_4	lcl|NZ_AKHG01000046.1_rrna_80	99.94	99.5512	758	808
GCF_006742205.1	GCF_001075515.1	lcl|NZ_AP019721.1_rrna_4	lcl|NZ_JULN01000093.1_rrna_30	99.94	99.2813	738	808
GCF_006742205.1	GCF_000697805.1	lcl|NZ_AP019721.1_rrna_4	lcl|NZ_JHUB01000051.1_rrna_52	99.94	99.5262	745	808
GCF_006742205.1	GCF_000275985.2	lcl|NZ_AP019721.1_rrna_4	lcl|NZ_AKHK01000055.1_rrna_80	99.94	99.4639	757	808
GCF_006742205.1	GCF_021398345.1	lcl|NZ_AP019721.1_rrna_4	lcl|NZ_CP071994.1_rrna_4	99.94	99.5108	783	808
GCF_006742205.1	GCF_011307595.1	lcl|NZ_AP019721.1_rrna_4	lcl|NZ_CP043796.1_rrna_80	99.94	99.3829	778	808
GCF_006742205.1	GCF_002156425.1	lcl|NZ_AP019721.1_rrna_4	lcl|NZ_MVFV01000027.1_rrna_29	99.94	99.4464	761	808
GCF_006742205.1	GCF_014156385.1	lcl|NZ_AP019721.1_rrna_4	lcl|NZ_RQJI01000009.1_rrna_1	99.94	96.9345	755	808
GCF_006742205.1	GCF_009897625.1	lcl|NZ_AP019721.1_rrna_4	lcl|NZ_SHFQ01000057.1_rrna_69	99.94	99.4667	756	808
GCF_006742205.1	GCF_003687295.1	lcl|NZ_AP019721.1_rrna_4	lcl|NZ_RDEN01000049.1_rrna_56	99.94	99.4856	755	808
GCF_006742205.1	GCF_006337205.1	lcl|NZ_AP019721.1_rrna_4	lcl|NZ_CP040867.1_rrna_63	99.94	99.1236	765	808
GCF_006742205.1	GCF_001072995.1	lcl|NZ_AP019721.1_rrna_4	lcl|NZ_JVHA01000016.1_rrna_5	99.94	99.3766	749	808
GCF_006742205.1	GCF_002750215.1	lcl|NZ_AP019721.1_rrna_4	lcl|NZ_PEIR01000030.1_rrna_47	99.94	99.5087	755	808
GCF_006742205.1	GCF_001811475.1	lcl|NZ_AP019721.1_rrna_4	lcl|NZ_KV804867.1_rrna_14	99.94	99.5156	728	808
GCF_006742205.1	GCF_002215535.1	lcl|NZ_AP019721.1_rrna_4	lcl|NZ_CP022247.1_rrna_67	99.94	96.9561	757	808
GCF_006742205.1	GCF_021513055.1	lcl|NZ_AP019721.1_rrna_4	lcl|NZ_CP090989.1_rrna_4	99.94	99.4708	780	808
GCF_006742205.1	GCF_014334295.1	lcl|NZ_AP019721.1_rrna_4	lcl|NZ_CP060528.1_rrna_15	99.94	98.4416	771	808
GCF_006742205.1	GCF_007666125.1	lcl|NZ_AP019721.1_rrna_4	lcl|NZ_VDOO01000040.1_rrna_39	99.94	99.5079	743	808
GCF_006742205.1	GCF_003956785.1	lcl|NZ_AP019721.1_rrna_4	lcl|NZ_MLXH01000033.1_rrna_28	99.94	96.8821	727	808
GCF_006742205.1	GCF_008923065.1	lcl|NZ_AP019721.1_rrna_4	lcl|NZ_WBRR01000050.1_rrna_49	99.94	99.5407	747	808
GCF_006742205.1	GCF_001071515.1	lcl|NZ_AP019721.1_rrna_4	lcl|NZ_JVRS01000024.1_rrna_15	99.94	99.5057	748	808
GCF_006742205.1	GCF_003979655.1	lcl|NZ_AP019721.1_rrna_4	lcl|NZ_LGVI01000055.1_rrna_35	99.94	99.5173	721	808
GCF_006742205.1	GCF_000551165.1	lcl|NZ_AP019721.1_rrna_4	lcl|NZ_KI999641.1_rrna_70	99.94	99.5714	763	808
GCF_006742205.1	GCF_008922845.1	lcl|NZ_AP019721.1_rrna_4	lcl|NZ_WBRG01000049.1_rrna_43	99.94	99.5123	763	808
GCF_006742205.1	GCF_015274155.1	lcl|NZ_AP019721.1_rrna_4	lcl|NZ_JACGPU010000027.1_rrna_59	99.94	99.5388	757	808
GCF_006742205.1	GCF_006337225.1	lcl|NZ_AP019721.1_rrna_4	lcl|NZ_CP040864.1_rrna_73	99.94	99.4975	772	808
GCF_006742205.1	GCF_001072235.1	lcl|NZ_AP019721.1_rrna_4	lcl|NZ_JVMA01000106.1_rrna_2	99.94	99.3706	724	808
GCF_006742205.1	GCF_003687395.1	lcl|NZ_AP019721.1_rrna_4	lcl|NZ_RDER01000051.1_rrna_51	99.94	99.4057	750	808
GCF_006742205.1	GCF_008922805.1	lcl|NZ_AP019721.1_rrna_4	lcl|NZ_WBRF01000024.1_rrna_43	99.94	98.4958	763	808
GCF_006742205.1	GCF_003725355.1	lcl|NZ_AP019721.1_rrna_4	lcl|NZ_RJMA01000034.1_rrna_44	99.94	96.9534	736	808
GCF_006742205.1	GCF_900458515.1	lcl|NZ_AP019721.1_rrna_4	lcl|NZ_UHDJ01000006.1_rrna_18	99.94	99.6396	799	808
GCF_006742205.1	GCF_015273605.1	lcl|NZ_AP019721.1_rrna_4	lcl|NZ_JACGQT010000033.1_rrna_58	99.94	99.5364	749	808
GCF_006742205.1	GCF_021496015.1	lcl|NZ_AP019721.1_rrna_4	lcl|NZ_CP090912.1_rrna_70	99.94	99.6286	772	808
GCF_006742205.1	GCF_001658525.1	lcl|NZ_AP019721.1_rrna_4	lcl|NZ_LYQE01000036.1_rrna_35	99.94	99.5723	752	808
GCF_006742205.1	GCF_006094375.1	lcl|NZ_AP019721.1_rrna_4	lcl|NZ_CP035288.1_rrna_82	99.94	99.9929	805	808
GCF_006742205.1	GCF_001837075.1	lcl|NZ_AP019721.1_rrna_4	lcl|NZ_KV831312.1_rrna_1	99.94	99.4852	755	808
GCF_006742205.1	GCF_004323055.1	lcl|NZ_AP019721.1_rrna_4	lcl|NZ_RJDV01000022.1_rrna_53	99.94	99.5435	764	808
GCF_006742205.1	GCF_006094375.1	lcl|NZ_AP019721.1_rrna_4	lcl|NZ_CP035288.1_rrna_67	99.94	99.9929	805	808
GCF_006742205.1	GCF_016834495.1	lcl|NZ_AP019721.1_rrna_4	lcl|NZ_CP069219.1_rrna_4	99.94	99.4437	786	808
GCF_006742205.1	GCF_000276225.1	lcl|NZ_AP019721.1_rrna_4	lcl|NZ_AKGY01000017.1_rrna_17	99.94	99.5236	762	808
GCF_006742205.1	GCF_008922155.1	lcl|NZ_AP019721.1_rrna_4	lcl|NZ_WBPW01000028.1_rrna_55	99.94	99.3358	760	808
GCF_006742205.1	GCF_003426645.1	lcl|NZ_AP019721.1_rrna_4	lcl|NZ_NOWK01000018.1_rrna_7	99.94	99.4842	748	808
GCF_006742205.1	GCF_002799485.1	lcl|NZ_AP019721.1_rrna_4	lcl|NZ_PHKH01000047.1_rrna_22	99.94	99.363	763	808
GCF_006742205.1	GCF_001076305.1	lcl|NZ_AP019721.1_rrna_4	lcl|NZ_JVZN01000062.1_rrna_21	99.94	99.307	739	808
GCF_006742205.1	GCF_001072795.1	lcl|NZ_AP019721.1_rrna_4	lcl|NZ_JVIJ01000029.1_rrna_31	99.94	99.3916	749	808
GCF_006742205.1	GCF_004374875.1	lcl|NZ_AP019721.1_rrna_4	lcl|NZ_SNNH01000134.1_rrna_65	99.94	99.517	703	808
GCF_006742205.1	GCF_900458535.1	lcl|NZ_AP019721.1_rrna_4	lcl|NZ_UHDG01000001.1_rrna_69	99.94	99.4595	701	808
GCF_006742205.1	GCF_015221255.1	lcl|NZ_AP019721.1_rrna_4	lcl|NZ_JADBPF010000020.1_rrna_49	99.94	76.6113	25	808
GCF_006742205.1	GCF_014266605.1	lcl|NZ_AP019721.1_rrna_4	lcl|NZ_JACMVE010000039.1_rrna_37	99.94	99.6012	749	808
GCF_006742205.1	GCF_001068995.1	lcl|NZ_AP019721.1_rrna_4	lcl|NZ_JVVI01000074.1_rrna_24	99.94	99.4826	732	808
GCF_006742205.1	GCF_016834495.1	lcl|NZ_AP019721.1_rrna_4	lcl|NZ_CP069219.1_rrna_70	99.94	99.4437	786	808
GCF_006742205.1	GCF_001071425.1	lcl|NZ_AP019721.1_rrna_4	lcl|NZ_JUZG01000130.1_rrna_12	99.94	99.3708	729	808
GCF_006742205.1	GCF_001073215.1	lcl|NZ_AP019721.1_rrna_4	lcl|NZ_JVDV01000048.1_rrna_28	99.94	99.3372	731	808
GCF_006742205.1	GCF_008922795.1	lcl|NZ_AP019721.1_rrna_4	lcl|NZ_WBRD01000054.1_rrna_60	99.94	99.4792	753	808
GCF_006742205.1	GCF_910591395.1	lcl|NZ_AP019721.1_rrna_4	lcl|NZ_CAJUWO010000083.1_rrna_49	99.94	99.4405	733	808
GCF_006742205.1	GCF_900458585.1	lcl|NZ_AP019721.1_rrna_4	lcl|NZ_UHDD01000001.1_rrna_70	99.94	99.4467	776	808
GCF_006742205.1	GCF_000276345.1	lcl|NZ_AP019721.1_rrna_4	lcl|NZ_AKGS01000044.1_rrna_75	99.94	99.4109	764	808
GCF_006742205.1	GCF_900458655.1	lcl|NZ_AP019721.1_rrna_4	lcl|NZ_UHDE01000003.1_rrna_67	99.94	99.6129	781	808
GCF_006742205.1	GCF_008922415.1	lcl|NZ_AP019721.1_rrna_4	lcl|NZ_WBQM01000047.1_rrna_45	99.94	99.5726	761	808
GCF_006742205.1	GCF_902509505.1	lcl|NZ_AP019721.1_rrna_4	lcl|NZ_LR735434.1_rrna_67	99.94	99.4721	776	808
GCF_006742205.1	GCF_003035385.1	lcl|NZ_AP019721.1_rrna_4	lcl|NZ_PYZE01000082.1_rrna_74	99.94	99.4963	725	808
GCF_006742205.1	GCF_003035275.1	lcl|NZ_AP019721.1_rrna_4	lcl|NZ_PYYY01000131.1_rrna_75	99.94	99.4226	702	808
GCF_006742205.1	GCF_022352985.1	lcl|NZ_AP019721.1_rrna_4	lcl|NZ_JAKSAK010000024.1_rrna_33	99.94	96.8557	744	808
GCF_006742205.1	GCF_003979805.1	lcl|NZ_AP019721.1_rrna_4	lcl|NZ_LUBN01000363.1_rrna_59	99.94	96.6756	586	808
GCF_006742205.1	GCF_000260295.1	lcl|NZ_AP019721.1_rrna_4	lcl|NZ_AGUB01000012.1_rrna_49	99.94	98.1646	734	808
GCF_006742205.1	GCF_001473265.2	lcl|NZ_AP019721.1_rrna_4	lcl|NZ_LORL02000003.1_rrna_65	99.94	99.1612	788	808
GCF_006742205.1	GCF_007672855.1	lcl|NZ_AP019721.1_rrna_4	lcl|NZ_VDTJ01000055.1_rrna_41	99.94	99.3939	749	808
GCF_006742205.1	GCF_022586435.1	lcl|NZ_AP019721.1_rrna_4	lcl|NZ_JAKZOT010000030.1_rrna_54	99.94	99.4378	750	808
GCF_006742205.1	GCF_000966705.1	lcl|NZ_AP019721.1_rrna_4	lcl|NZ_JZUK01000008.1_rrna_6	99.94	99.4501	762	808
GCF_006742205.1	GCF_022353065.1	lcl|NZ_AP019721.1_rrna_4	lcl|NZ_JAKSAP010000026.1_rrna_55	99.94	98.3779	754	808
GCF_006742205.1	GCF_011306775.1	lcl|NZ_AP019721.1_rrna_4	lcl|NZ_CP043781.1_rrna_19	99.94	99.4049	775	808
GCF_006742205.1	GCF_001071565.1	lcl|NZ_AP019721.1_rrna_4	lcl|NZ_JVRP01000081.1_rrna_31	99.94	99.4823	749	808
GCF_006742205.1	GCF_009873455.1	lcl|NZ_AP019721.1_rrna_4	lcl|NZ_CP043845.1_rrna_20	99.94	99.6331	796	808
GCF_006742205.1	GCF_021190975.1	lcl|NZ_AP019721.1_rrna_4	lcl|NZ_JAIWMZ010000021.1_rrna_63	99.94	96.9706	756	808
GCF_006742205.1	GCF_900458655.1	lcl|NZ_AP019721.1_rrna_4	lcl|NZ_UHDE01000003.1_rrna_82	99.94	99.6129	781	808
GCF_006742205.1	GCF_014266415.1	lcl|NZ_AP019721.1_rrna_4	lcl|NZ_JACMVQ010000032.1_rrna_11	99.94	99.4623	751	808
GCF_006742205.1	GCF_001622695.1	lcl|NZ_AP019721.1_rrna_4	lcl|NZ_LWAZ01000048.1_rrna_38	99.94	99.4	741	808
GCF_006742205.1	GCF_015070735.1	lcl|NZ_AP019721.1_rrna_4	lcl|NZ_JADCSE010000011.1_rrna_3	99.94	98.3159	753	808
GCF_006742205.1	GCF_008922985.1	lcl|NZ_AP019721.1_rrna_4	lcl|NZ_WBRN01000050.1_rrna_56	99.94	99.135	744	808
GCF_006742205.1	GCF_002750175.1	lcl|NZ_AP019721.1_rrna_4	lcl|NZ_PEIT01000032.1_rrna_47	99.94	99.4355	756	808
GCF_006742205.1	GCF_902509515.1	lcl|NZ_AP019721.1_rrna_4	lcl|NZ_LR735437.1_rrna_65	99.94	99.6167	790	808
GCF_006742205.1	GCF_001658645.1	lcl|NZ_AP019721.1_rrna_4	lcl|NZ_LXRR01000038.1_rrna_8	99.94	99.3573	729	808
GCF_006742205.1	GCF_003856455.1	lcl|NZ_AP019721.1_rrna_4	lcl|NZ_CP034115.1_rrna_23	99.94	99.1919	783	808
GCF_006742205.1	GCF_000276145.1	lcl|NZ_AP019721.1_rrna_4	lcl|NZ_AKHC01000033.1_rrna_30	99.94	99.3041	754	808
GCF_006742205.1	GCF_003956995.1	lcl|NZ_AP019721.1_rrna_4	lcl|NZ_MLXE01000053.1_rrna_53	99.94	96.8279	731	808
GCF_006742205.1	GCF_000685135.1	lcl|NZ_AP019721.1_rrna_4	lcl|NZ_JGVL01000005.1_rrna_3	99.94	99.4603	727	808
GCF_006742205.1	GCF_021513075.1	lcl|NZ_AP019721.1_rrna_4	lcl|NZ_CP090985.1_rrna_5	99.94	99.4679	784	808
GCF_006742205.1	GCF_020739735.1	lcl|NZ_AP019721.1_rrna_4	lcl|NZ_JAJFNZ010000241.1_rrna_37	99.94	98.8682	613	808
GCF_006742205.1	GCF_011306595.1	lcl|NZ_AP019721.1_rrna_4	lcl|NZ_CP043777.1_rrna_24	99.94	99.4839	769	808
GCF_006742205.1	GCF_001622605.1	lcl|NZ_AP019721.1_rrna_4	lcl|NZ_LWAU01000097.1_rrna_73	99.94	99.3964	729	808
GCF_006742205.1	GCF_004323085.1	lcl|NZ_AP019721.1_rrna_4	lcl|NZ_RJDW01000013.1_rrna_4	99.94	99.5768	764	808
GCF_006742205.1	GCF_014436665.1	lcl|NZ_AP019721.1_rrna_4	lcl|NZ_JACFUA010000025.1_rrna_36	99.94	98.3805	757	808
GCF_006742205.1	GCF_001074715.1	lcl|NZ_AP019721.1_rrna_4	lcl|NZ_JUPY01000111.1_rrna_32	99.94	99.4702	737	808
GCF_006742205.1	GCF_004374865.1	lcl|NZ_AP019721.1_rrna_4	lcl|NZ_SNND01000216.1_rrna_57	99.94	99.2511	664	808
GCF_006742205.1	GCF_001071395.1	lcl|NZ_AP019721.1_rrna_4	lcl|NZ_JVAW01000070.1_rrna_36	99.94	99.4256	752	808
GCF_006742205.1	GCF_016903575.1	lcl|NZ_AP019721.1_rrna_4	lcl|NZ_CP069954.1_rrna_32	99.94	99.0274	759	808
GCF_006742205.1	GCF_008922785.1	lcl|NZ_AP019721.1_rrna_4	lcl|NZ_WBRE01000042.1_rrna_55	99.94	99.4463	757	808
GCF_006742205.1	GCF_001658865.1	lcl|NZ_AP019721.1_rrna_4	lcl|NZ_LXRW01000006.1_rrna_38	99.94	99.4232	714	808
GCF_006742205.1	GCF_016406225.1	lcl|NZ_AP019721.1_rrna_4	lcl|NZ_CP066303.1_rrna_17	99.94	99.5219	711	808
GCF_006742205.1	GCF_008922955.1	lcl|NZ_AP019721.1_rrna_4	lcl|NZ_WBRM01000056.1_rrna_62	99.94	99.382	746	808
GCF_006742205.1	GCF_021215415.1	lcl|NZ_AP019721.1_rrna_4	lcl|NZ_JAIWML010000021.1_rrna_61	99.94	99.4588	762	808
GCF_006742205.1	GCF_008922565.1	lcl|NZ_AP019721.1_rrna_4	lcl|NZ_WBQU01000055.1_rrna_56	99.94	99.4508	748	808
GCF_006742205.1	GCF_001075405.1	lcl|NZ_AP019721.1_rrna_4	lcl|NZ_JUMY01000131.1_rrna_31	99.94	99.5123	734	808
GCF_006742205.1	GCF_022585795.1	lcl|NZ_AP019721.1_rrna_4	lcl|NZ_JAKZOQ010000033.1_rrna_52	99.94	99.2726	752	808
GCF_006742205.1	GCF_002944995.1	lcl|NZ_AP019721.1_rrna_4	lcl|NZ_CP014119.1_rrna_74	99.94	99.5983	784	808
GCF_006742205.1	GCF_021367235.1	lcl|NZ_AP019721.1_rrna_4	lcl|NZ_JAHCOX010000092.1_rrna_55	99.94	99.3627	719	808
GCF_006742205.1	GCF_001073535.1	lcl|NZ_AP019721.1_rrna_4	lcl|NZ_JVAK01000054.1_rrna_26	99.94	99.4435	743	808
